Reviewer_Name,Review_Body,Review_Date,Rating,Country,Helpful_Tag,Travel Category,Require_Translate,City,Attraction_Rank,Is_Commented,Sentiment_Score,Year_Month
Anonymous,There are no comments available for this review,2023-10-20,4,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Alton_H,"Our first time to a Disney park and it was everything we’d hope for!!! Very beautiful park!!!! Clean, helpful staff as we we’re traveling with with a person with mobility issues and absolutely wonderful!!!",2023-10-20,5,,Helpful,,False,Paris,top2,True,0.9585,2023-10
miriam_f,"Contact with the agent at all times. Very attentive, if you have any questions or problems. I would repeat without hesitation",2023-10-20,5,,Helpful,,True,Paris,top2,True,-0.223,2023-10
Alison,There are no comments available for this review,2023-10-20,4,United Kingdom,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Suemi,There are no comments available for this review,2023-10-20,5,Peru,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Silvia,20 minutos antes de regresar ya estaban cerrados los Baños y la persona mujer que atendía fue grosera conmigo,2023-10-21,4,United States,Helpful,a partner or spouse,False,Paris,top1,True,0.0,2023-10
Manuela,"Unfortunately, all announcements were only made in French and Spanish, like almost everywhere 🙁 English would have been nice",2023-10-21,3,Germany,Helpful,family,True,Paris,top1,True,0.2632,2023-10
Francesco,"Nothing more than a simple boat trip, Paris can be seen on foot....",2023-10-21,5,Italy,Helpful,a partner or spouse,True,Paris,top1,True,0.0,2023-10
Onkel,A clean and cosy park 😁😍,2023-10-21,3,,Helpful,family,False,Paris,top2,True,0.8271,2023-10
Herculano Jose,"The way rides are advertised and waiting times should be improved, perhaps installing video monitors at strategic points in the park",2023-10-21,5,Brazil,Helpful,family,True,Paris,top2,True,0.4767,2023-10
Anonymous,"We are a bit disappointed with our visit to Disneyland. The park is impressive, it is large, there are various attractions, but the most important thing is missing... Disney characters. There was a parade at 11:40 a.m., but after that we only saw one princess and a Genie all day. Yet the park is primarily associated with Mickey Mouse in a red suit, Donald Duck and others.",2023-10-21,4,,Helpful,family,True,Paris,top2,True,0.2118,2023-10
Claribel_M,They while family had such a great time. Beautiful park and lots of Entertaiment. Very Esaú to get the ticket and through the gate,2023-10-21,5,,Helpful,,False,Paris,top2,True,0.8402,2023-10
gerard,top,2023-10-21,5,Netherlands,Helpful,family,True,Paris,top2,True,0.2023,2023-10
Monica,There are no comments available for this review,2023-10-22,5,Norway,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Vanessa,We enjoyed the overall experience and scenery. The onboarding & off boarding was chaotic and needs improvement.,2023-10-22,4,Curaçao,Helpful,family,False,Paris,top1,True,0.4767,2023-10
Annette,Good way to get an overview,2023-10-22,4,France,Helpful,a partner or spouse,True,Paris,top1,True,0.4404,2023-10
Anonymous,There are no comments available for this review,2023-10-22,5,,,,False,Paris,top2,False,0.5069174783641891,2023-10
Galit_D,"I had no problem purchasing my tickets with Viator, they scanned the codes and I entered without any further problems, a unique experience and if you are a Disney lover like me you have to do it yes or yes",2023-10-22,5,,Helpful,,True,Paris,top2,True,0.9351,2023-10
Hazem,There are no comments available for this review,2023-10-22,5,,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Anonymous,"I enjoyed the cruise journey, it was fun all d way.",2023-10-23,5,,Helpful,solo,False,Paris,top1,True,0.765,2023-10
Eleonora,There are no comments available for this review,2023-10-23,5,Slovenia,,solo,False,Paris,top1,False,0.5069174783641891,2023-10
Barry,"This was better than the Eiffel Tower. We had a comfortable seat inside. Pity about the commentary as the English was a bit ""garbled""",2023-10-23,5,United States,Helpful,family,False,Paris,top1,True,0.6124,2023-10
Djaloud,There are no comments available for this review,2023-10-23,4,France,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Jennifer,"Great tour with good information. New ship, good equipment. All in all very successful.",2023-10-23,5,Switzerland,Helpful,friends,True,Paris,top1,True,0.9324,2023-10
Cecilia,There are no comments available for this review,2023-10-23,4,Sweden,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Tatiana,The ugly thing is that the bathrooms were super dirty... Everything else was great,2023-10-23,5,Colombia,Helpful,family,True,Paris,top1,True,0.4215,2023-10
Severin,There are no comments available for this review,2023-10-23,5,Côte d'Ivoire,,solo,False,Paris,top1,False,0.5069174783641891,2023-10
Mosa,"This was fun, and able to see a lot from this",2023-10-23,5,South Africa,Helpful,family,False,Paris,top1,True,0.5106,2023-10
marcella,"We chose to do the cruise with the sunset light, enchanting Paris. I recommend it.",2023-10-23,5,Italy,Helpful,friends,True,Paris,top1,True,0.3612,2023-10
Karol,It was the best time spent with family!!,2023-10-23,5,Poland,Helpful,family,True,Paris,top2,True,0.6988,2023-10
Lisa,Easy to book and easy to use the tickets,2023-10-23,5,United Kingdom,Helpful,family,False,Paris,top2,True,0.7003,2023-10
Anonymous,amazing,2023-10-23,5,,Helpful,friends,False,Paris,top2,True,0.5859,2023-10
Tania,There are no comments available for this review,2023-10-23,5,Portugal,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Nemanja,There are no comments available for this review,2023-10-24,5,Bosnia and Herzegovina,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-24,4,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Hazem,There are no comments available for this review,2023-10-24,5,,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-24,5,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Chime,"The cruise was affordable and fun especially for a short time solo traveler like me, I got to see exciting places in Paris within 1 hour and had amazing photo dumps at the Eiffel Tower. I would definitely recommend this cruise.",2023-10-24,4,United Kingdom,Helpful,solo,False,Paris,top1,True,0.936,2023-10
Anonymous,There are no comments available for this review,2023-10-24,4,,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Diana Maria,There are no comments available for this review,2023-10-24,5,Colombia,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-24,5,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Youcef,No Audio at the top and no seats even though we asked before boarding if there were any seats left at the top and it was affirmative!!!,2023-10-24,2,France,Helpful,family,True,Paris,top1,True,-0.3971,2023-10
Hector,There are no comments available for this review,2023-10-24,4,Spain,,friends,False,Paris,top1,False,0.5069174783641891,2023-10
Ignacio,There are no comments available for this review,2023-10-24,5,Argentina,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Kerrie,"Beautiful family day out , even with older adult children. Staff very helpful in an emergency. Highly recommended it and it was easy to get to on the train.",2023-10-24,5,United Kingdom,Helpful,family,False,Paris,top2,True,0.855,2023-10
vittoria,There are no comments available for this review,2023-10-24,5,Italy,,friends,False,Paris,top2,False,0.5069174783641891,2023-10
Leylany,Unique experience to live,2023-10-25,5,Italy,Helpful,family,True,Paris,top1,True,0.0,2023-10
Anonymous,There are no comments available for this review,2023-10-25,1,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Vicen,There are no comments available for this review,2023-10-25,3,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Anastasios,There are no comments available for this review,2023-10-25,5,Greece,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Abderrafei,"Great, to do!",2023-10-25,5,Belgium,Helpful,family,True,Paris,top1,True,0.6588,2023-10
Anonymous,There are no comments available for this review,2023-10-25,4,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,"It was a fantastic day, just a shame about a bit of rain",2023-10-25,5,,Helpful,family,True,Paris,top1,True,0.128,2023-10
Laura,"Typical attraction to get money. Long wait, crowded with people, if it rains you see practically nothing. Walking along the Seine you see the same thing and enjoy it more because you stop where you want.",2023-10-25,1,Spain,Helpful,a partner or spouse,True,Paris,top1,True,0.617,2023-10
Mayuli,It was good overall,2023-10-25,5,Panama,Helpful,a partner or spouse,True,Paris,top1,True,0.4404,2023-10
Anonymous,There are no comments available for this review,2023-10-25,5,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-25,1,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-25,4,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Sharmine,There are no comments available for this review,2023-10-25,4,United Kingdom,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Julija,There are no comments available for this review,2023-10-25,4,Latvia,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Tracey,There are no comments available for this review,2023-10-25,4,South Africa,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Odunayo,There are no comments available for this review,2023-10-26,5,United Kingdom,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Marja,I was sorry that there were no sofas or chairs with backs on deck.,2023-10-26,3,Netherlands,Helpful,a partner or spouse,True,Paris,top1,True,-0.4019,2023-10
Noemi,There are no comments available for this review,2023-10-26,5,Italy,,solo,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-26,5,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Rebecca,There are no comments available for this review,2023-10-26,5,United Kingdom,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Paulo,There are no comments available for this review,2023-10-26,5,Brazil,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-26,5,,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Heli,There are no comments available for this review,2023-10-26,2,Finland,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Massimiliano,Too full on holidays and too expensive for what it offers. Then I didn't understand why it's more expensive than usual on holidays when there are waits of more than an hour.,2023-10-26,2,Tunisia,Helpful,family,True,Paris,top2,True,0.6369,2023-10
Tahira,We all had fantastic time it was amazong experience,2023-10-26,5,United Kingdom,Helpful,family,False,Paris,top2,True,0.5574,2023-10
Sudarshan_m,"Brilliant experience. 
Not just for kids, even adults would definitely love the place. 
It has some of the amazing rides like Spidey, Avengers, Pirates of the Caribbean, Horror hotel, Indiana jones",2023-10-26,5,,Helpful,,False,Paris,top2,True,0.9231,2023-10
Anonymous,There are no comments available for this review,2023-10-26,4,,,,False,Paris,top2,False,0.5069174783641891,2023-10
